POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,AMOUNT_LC,DUMMY_ISU,ZEUGN
1,,,,,,,,,,,,,,,I1,34-019-5,,,,NPALLET-I1,X,376130442231093998,376130442231093998,376130442231093998,11149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8641,NE00,BP,42690358,1,,,,,NE00,BP,,208,CS,,34-019-5,20241003,,20250630,,,376130442231093998,376130442231093998,376130442231093998,11150,11149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-020-5,,,,NPALLET-I1,X,376130442231094032,376130442231094032,376130442231094032,11151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8641,NE00,BP,42690358,1,,,,,NE00,BP,,208,CS,,34-020-5,20241003,,20250630,,,376130442231094032,376130442231094032,376130442231094032,11152,11151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-017-6,,,,NPALLET-I1,X,376130366330349360,376130366330349360,376130366330349360,11153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10435,NE00,BP,42379690Y1,1,,,,,NE00,BP,,182,CS,,34-017-6,20240918,,20260228,,,376130366330349360,376130366330349360,376130366330349360,11154,11153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-018-6,,,,NPALLET-I1,X,350114768009091280,350114768009091280,350114768009091280,11155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,42260953,1,,,,,NE00,BP,,24,CS,,34-018-6,20240821,,20250831,,,350114768009091280,350114768009091280,350114768009091280,11156,11155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-019-6,,,,NPALLET-I1,X,376130355103569265,376130355103569265,376130355103569265,11157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9889,NE00,BP,41980948,1,,,,,NE00,BP,,6,CS,,34-019-6,20240823,,20250331,,,376130355103569265,376130355103569265,376130355103569265,11158,11157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-020-6,,,,NPALLET-I1,X,350103478810062273,350103478810062273,350103478810062273,11159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8485,NE00,BP,42060948,1,,,,,NE00,BP,,3,CS,,34-020-6,20240823,,20250331,,,350103478810062273,350103478810062273,350103478810062273,11160,11159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-017-7,,,,NPALLET-I1,X,350103475160037883,350103475160037883,350103475160037883,11161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9776,NE00,BP,42683451,1,,,,,NE00,BP,,25,CS,,34-017-7,20241009,,20250831,,,350103475160037883,350103475160037883,350103475160037883,11162,11161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-018-7,,,,NPALLET-I1,X,350114768009087061,350114768009087061,350114768009087061,11163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,42260953,1,,,,,NE00,BP,,24,CS,,34-018-7,20240821,,20250831,,,350114768009087061,350114768009087061,350114768009087061,11164,11163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-020-7,,,,NPALLET-I1,X,376130303155848470,376130303155848470,376130303155848470,11165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9523,NE00,BP,42550336,1,,,,,NE00,BP,,207,CS,,34-020-7,20241003,,20250731,,,376130303155848470,376130303155848470,376130303155848470,11166,11165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,E1,34-021-2,,,,NPALLET-E1,X,350103471816883781,350103471816883781,350103471816883781,11167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7952,NE00,BP,41960810B2,1,,,,,NE00,BP,,20,CS,,34-021-2,20241008,,20250714,,,350103471816883781,350103471816883781,350103471816883781,11168,11167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-021-3,,,,NPALLET-I1,X,350103471230675658,350103471230675658,350103471230675658,11169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10887,NE00,BP,42451012,1,,,,,NE00,BP,,180,CS,,34-021-3,20241009,,20250630,,,350103471230675658,350103471230675658,350103471230675658,11170,11169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-021-4,,,,NPALLET-I1,X,376130308202763096,376130308202763096,376130308202763096,11171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8516,NE00,BP,42244182,1,,,,,NE00,BP,,6,CS,,34-021-4,20240814,,20250430,,,376130308202763096,376130308202763096,376130308202763096,11172,11171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-021-5,,,,NPALLET-I1,X,350114768009002507,350114768009002507,350114768009002507,11173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8655,NE00,BP,42100953,1,,,,,NE00,BP,,24,CS,,34-021-5,20240926,,20250430,,,350114768009002507,350114768009002507,350114768009002507,11174,11173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-021-6,,,,NPALLET-I1,X,376130340111461564,376130340111461564,376130340111461564,11175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10572,NE00,BP,42379718G0,1,,,,,NE00,BP,,160,CS,,34-021-6,20240912,,20260228,,,376130340111461564,376130340111461564,376130340111461564,11176,11175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-021-7,,,,NPALLET-I1,X,350103475160037319,350103475160037319,350103475160037319,11177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9776,NE00,BP,42673451,1,,,,,NE00,BP,,25,CS,,34-021-7,20241009,,20250831,,,350103475160037319,350103475160037319,350103475160037319,11178,11177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-2,,,,NPALLET-I1,X,350103471816543418,350103471816543418,350103471816543418,11179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10865,NE00,BP,24019O0502,1,,,,,NE00,BP,,6,CS,,34-022-2,20240911,,20260112,,,350103471816543418,350103471816543418,350103471816543418,11180,11179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-3,,,,NPALLET-I1,X,350103471662927974,350103471662927974,350103471662927974,11181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8557,NE00,BP,42271012,1,,,,,NE00,BP,,176,CS,,34-022-3,20240827,,20250531,,,350103471662927974,350103471662927974,350103471662927974,11182,11181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-4,,,,NPALLET-I1,X,350114768009377162,350114768009377162,350114768009377162,11183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10906,NE00,BP,42670953,1,,,,,NE00,BP,,12,CS,,34-022-4,20241002,,20250630,,,350114768009377162,350114768009377162,350114768009377162,11184,11183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-5,,,,NPALLET-I1,X,350018900021417120,350018900021417120,350018900021417120,11185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9708,NE00,BP,42073156,1,,,,,NE00,BP,,18,CS,,34-022-5,20241009,,20250731,,,350018900021417120,350018900021417120,350018900021417120,11186,11185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-6,,,,NPALLET-I1,X,350114768009091457,350114768009091457,350114768009091457,11187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,42260953,1,,,,,NE00,BP,,24,CS,,34-022-6,20240821,,20250831,,,350114768009091457,350114768009091457,350114768009091457,11188,11187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-022-7,,,,NPALLET-I1,X,350114768009314990,350114768009314990,350114768009314990,11189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9862,NE00,BP,42600953,1,,,,,NE00,BP,,20,CS,,34-022-7,20241003,,20250930,,,350114768009314990,350114768009314990,350114768009314990,11190,11189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-2,,,,NPALLET-I1,X,376130303153038569,376130303153038569,376130303153038569,11191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8568,NE00,BP,40880336,8,,,,,NE00,BP,,33,CS,,34-023-2,20240514,,20241231,,,376130303153038569,376130303153038569,376130303153038569,11192,11191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-3,,,,NPALLET-I1,X,350114768009172545,350114768009172545,350114768009172545,11193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9654,NE00,BP,42400953,1,,,,,NE00,BP,,24,CS,,34-023-3,20240917,,20250531,,,350114768009172545,350114768009172545,350114768009172545,11194,11193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-4,,,,NPALLET-I1,X,376130339782860448,376130339782860448,376130339782860448,11195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9328,NE00,BP,4210080623,1,,,,,NE00,BP,,60,CS,,34-023-4,20240903,,20260728,,,376130339782860448,376130339782860448,376130339782860448,11196,11195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-5,,,,NPALLET-I1,X,350114768009123356,350114768009123356,350114768009123356,11197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9347,NE00,BP,42320953,1,,,,,NE00,BP,,20,CS,,34-023-5,20240917,,20250831,,,350114768009123356,350114768009123356,350114768009123356,11198,11197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-6,,,,NPALLET-I1,X,350114768009111650,350114768009111650,350114768009111650,11199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9848,NE00,BP,42290953,1,,,,,NE00,BP,,20,CS,,34-023-6,20240918,,20250831,,,350114768009111650,350114768009111650,350114768009111650,11200,11199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-023-7,,,,NPALLET-I1,X,350114768009315010,350114768009315010,350114768009315010,11201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9862,NE00,BP,42600953,1,,,,,NE00,BP,,20,CS,,34-023-7,20241003,,20250930,,,350114768009315010,350114768009315010,350114768009315010,11202,11201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-2,,,,NPALLET-I1,X,350103471705184678,350103471705184678,350103471705184678,11203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10868,NE00,BP,24018L0501,1,,,,,NE00,BP,,10,CS,,34-024-2,20240806,,20260112,,,350103471705184678,350103471705184678,350103471705184678,11204,11203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-3,,,,NPALLET-I1,X,376130442299291077,376130442299291077,376130442299291077,11205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10527,NE00,BP,4210971808,1,,,,,NE00,BP,,27,CS,,34-024-3,20240911,,20250731,,,376130442299291077,376130442299291077,376130442299291077,11206,11205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-4,,,,NPALLET-I1,X,340004875640914061,340004875640914061,340004875640914061,11207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10829,NE00,BP,42390695,1,,,,,NE00,BP,,115,CS,,34-024-4,20240910,,20250831,,,340004875640914061,340004875640914061,340004875640914061,11208,11207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-5,,,,NPALLET-I1,X,340004875640880311,340004875640880311,340004875640880311,11209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10362,NE00,BP,42290695,1,,,,,NE00,BP,,115,CS,,34-024-5,20240828,,20250831,,,340004875640880311,340004875640880311,340004875640880311,11210,11209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-6,,,,NPALLET-I1,X,350114768009112541,350114768009112541,350114768009112541,11211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9848,NE00,BP,42300953,1,,,,,NE00,BP,,20,CS,,34-024-6,20240918,,20250831,,,350114768009112541,350114768009112541,350114768009112541,11212,11211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-024-7,,,,NPALLET-I1,X,376130308202763089,376130308202763089,376130308202763089,11213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8516,NE00,BP,42244182,1,,,,,NE00,BP,,6,CS,,34-024-7,20240814,,20250430,,,376130308202763089,376130308202763089,376130308202763089,11214,11213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-025-3,,,,NPALLET-I1,X,340004875640913996,340004875640913996,340004875640913996,11215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10829,NE00,BP,42390695,1,,,,,NE00,BP,,115,CS,,34-025-3,20240910,,20250831,,,340004875640913996,340004875640913996,340004875640913996,11216,11215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-025-4,,,,NPALLET-I1,X,350114768009378343,350114768009378343,350114768009378343,11217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10906,NE00,BP,42670953,1,,,,,NE00,BP,,12,CS,,34-025-4,20241002,,20250630,,,350114768009378343,350114768009378343,350114768009378343,11218,11217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-025-5,,,,NPALLET-I1,X,340004875640882940,340004875640882940,340004875640882940,11219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10833,NE00,BP,42320695,1,,,,,NE00,BP,,115,CS,,34-025-5,20240903,,20251130,,,340004875640882940,340004875640882940,340004875640882940,11220,11219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-025-6,,,,NPALLET-I1,X,350114768009123349,350114768009123349,350114768009123349,11221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9347,NE00,BP,42320953,1,,,,,NE00,BP,,20,CS,,34-025-6,20240917,,20250831,,,350114768009123349,350114768009123349,350114768009123349,11222,11221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-025-7,,,,NPALLET-I1,X,350103475160036893,350103475160036893,350103475160036893,11223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9776,NE00,BP,42633451,1,,,,,NE00,BP,,25,CS,,34-025-7,20241004,,20250831,,,350103475160036893,350103475160036893,350103475160036893,11224,11223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-026-2,,,,NPALLET-I1,X,350103450029988636,350103450029988636,350103450029988636,11225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10947,NE00,BP,33219722AA,8,,,,,NE00,BP,,21,CS,,34-026-2,20231205,,20241223,,,350103450029988636,350103450029988636,350103450029988636,11226,11225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,E1,34-026-3,,,,NPALLET-E1,X,340055001841874406,340055001841874406,340055001841874406,11227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8144,NE00,BP,4115428220,8,,,,,NE00,BP,,43,CS,,34-026-3,20240722,,20250419,,,340055001841874406,340055001841874406,340055001841874406,11228,11227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-026-4,,,,NPALLET-I1,X,340004875640914054,340004875640914054,340004875640914054,11229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10829,NE00,BP,42390695,1,,,,,NE00,BP,,115,CS,,34-026-4,20240910,,20250831,,,340004875640914054,340004875640914054,340004875640914054,11230,11229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-026-5,,,,NPALLET-I1,X,350114768009375557,350114768009375557,350114768009375557,11231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10906,NE00,BP,42670953,1,,,,,NE00,BP,,12,CS,,34-026-5,20241002,,20250630,,,350114768009375557,350114768009375557,350114768009375557,11232,11231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-026-6,,,,NPALLET-I1,X,340004875641003443,340004875641003443,340004875641003443,11233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10200,NE00,BP,42610695,1,,,,,NE00,BP,,225,CS,,34-026-6,20241003,,20251231,,,340004875641003443,340004875641003443,340004875641003443,11234,11233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-026-7,,,,NPALLET-I1,X,350103475160035278,350103475160035278,350103475160035278,11235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9772,NE00,BP,42563451,1,,,,,NE00,BP,,25,CS,,34-026-7,20241004,,20250831,,,350103475160035278,350103475160035278,350103475160035278,11236,11235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-027-3,,,,NPALLET-I1,X,350114768008840162,350114768008840162,350114768008840162,11237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,41850953,1,,,,,NE00,BP,,24,CS,,34-027-3,20240816,,20250731,,,350114768008840162,350114768008840162,350114768008840162,11238,11237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-027-4,,,,NPALLET-I1,X,350114768009121727,350114768009121727,350114768009121727,11239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9347,NE00,BP,42320953,1,,,,,NE00,BP,,20,CS,,34-027-4,20240917,,20250831,,,350114768009121727,350114768009121727,350114768009121727,11240,11239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-027-5,,,,NPALLET-I1,X,350114768008840179,350114768008840179,350114768008840179,11241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,41850953,1,,,,,NE00,BP,,24,CS,,34-027-5,20240816,,20250731,,,350114768008840179,350114768008840179,350114768008840179,11242,11241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-027-6,,,,NPALLET-I1,X,350103471662929862,350103471662929862,350103471662929862,11243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8475,NE00,BP,42281012,1,,,,,NE00,BP,,160,CS,,34-027-6,20240827,,20250831,,,350103471662929862,350103471662929862,350103471662929862,11244,11243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-027-7,,,,NPALLET-I1,X,350114768009088112,350114768009088112,350114768009088112,11245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9374,NE00,BP,42260953,1,,,,,NE00,BP,,24,CS,,34-027-7,20240821,,20250831,,,350114768009088112,350114768009088112,350114768009088112,11246,11245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-028-3,,,,NPALLET-I1,X,350114768009375670,350114768009375670,350114768009375670,11247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10906,NE00,BP,42670953,1,,,,,NE00,BP,,12,CS,,34-028-3,20241002,,20250630,,,350114768009375670,350114768009375670,350114768009375670,11248,11247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-028-4,,,,NPALLET-I1,X,350114768008326321,350114768008326321,350114768008326321,11249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9344,NE00,BP,41270953,1,,,,,NE00,BP,,20,CS,,34-028-4,20240807,,20250531,,,350114768008326321,350114768008326321,350114768008326321,11250,11249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-028-5,,,,NPALLET-I1,X,350114768009375540,350114768009375540,350114768009375540,11251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10906,NE00,BP,42670953,1,,,,,NE00,BP,,12,CS,,34-028-5,20241002,,20250630,,,350114768009375540,350114768009375540,350114768009375540,11252,11251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-028-6,,,,NPALLET-I1,X,350114768009172866,350114768009172866,350114768009172866,11253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9654,NE00,BP,42400953,1,,,,,NE00,BP,,24,CS,,34-028-6,20240917,,20250531,,,350114768009172866,350114768009172866,350114768009172866,11254,11253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-028-7,,,,NPALLET-I1,X,340004875640983708,340004875640983708,340004875640983708,11255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10362,NE00,BP,42560695,1,,,,,NE00,BP,,115,CS,,34-028-7,20240926,,20250930,,,340004875640983708,340004875640983708,340004875640983708,11256,11255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-029-4,,,,NPALLET-I1,X,350114768009114071,350114768009114071,350114768009114071,11257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9848,NE00,BP,42300953,1,,,,,NE00,BP,,20,CS,,34-029-4,20240918,,20250831,,,350114768009114071,350114768009114071,350114768009114071,11258,11257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-029-5,,,,NPALLET-I1,X,340004875640975970,340004875640975970,340004875640975970,11259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10829,NE00,BP,42550695,1,,,,,NE00,BP,,115,CS,,34-029-5,20240926,,20250930,,,340004875640975970,340004875640975970,340004875640975970,11260,11259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-029-6,,,,NPALLET-I1,X,350103471662907914,350103471662907914,350103471662907914,11261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9617,NE00,BP,42151012,1,,,,,NE00,BP,,132,CS,,34-029-6,20241003,,20250531,,,350103471662907914,350103471662907914,350103471662907914,11262,11261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-029-7,,,,NPALLET-I1,X,376130308202762884,376130308202762884,376130308202762884,11263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8516,NE00,BP,42244182,1,,,,,NE00,BP,,6,CS,,34-029-7,20240814,,20250430,,,376130308202762884,376130308202762884,376130308202762884,11264,11263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,E1,34-030-2,,,,NPALLET-E1,X,350103471705175669,350103471705175669,350103471705175669,11265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9291,NE00,BP,2466239,1,,,,,NE00,BP,,7,CS,,34-030-2,20240801,,20260131,,,350103471705175669,350103471705175669,350103471705175669,11266,11265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-030-3,,,,NPALLET-I1,X,376130355103705748,376130355103705748,376130355103705748,11267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9904,NE00,BP,42050948,1,,,,,NE00,BP,,6,CS,,34-030-3,20240807,,20250531,,,376130355103705748,376130355103705748,376130355103705748,11268,11267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-030-4,,,,NPALLET-I1,X,350114768009116679,350114768009116679,350114768009116679,11269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9848,NE00,BP,42310953,1,,,,,NE00,BP,,20,CS,,34-030-4,20240918,,20250831,,,350114768009116679,350114768009116679,350114768009116679,11270,11269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,I1,34-030-5,,,,NPALLET-I1,X,376130340111458168,376130340111458168,376130340111458168,11271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
